ID,Cluster,ClusterSize,locus,description,Coregenes_Mustroph2009,Cluster1genes_Lee2011,prt6-1seedAirUP,ate1ate2SeedlingAirUP,prt6-1SeedlingAirUP,TFfamily,comment2,prt6seedvsWTseed_Log2signal,ate1ate2NSvsWTNS_Log2signal,prt6NSvsWTNS_Log2signal,ate1ate2HSvsWTHS_Log2signal,prt6HSvsWTHS_Log2signal,WTHSvsWTNS_Log2signal,ate1ate2HSvsate1ate2NS_Log2signal,prt6HSvsprt6NS_Log2signal,prt6seedvsWTseed_adj-p,ate1ate2NSvsWTNS_adj-p,prt6NSvsWTNS_adj-p,ate1ate2HSvsWTHS_adj-p,prt6HSvsWTHS_adj-p,WTHSvsWTNS_adj-p,ate1ate2HSvsate1ate2NS_adj-p,prt6HSvsprt6NS_adj-p
261395_at,9,41,AT1G79700,"ovule development protein, putative",NA,,,,,AP2-EREBP,,-0.225115631,-1.23305685,-0.664553107,-0.849290163,-0.49300165,-0.473100083,-0.089333395,-0.301548625,0.34639972,0.00076471,0.074563536,0.023316937,0.209941158,0.439107257,0.943311562,0.619069335
261428_at,9,41,AT1G18870,ICS2; isochorismate synthase,NA,,,,,,,-0.204477487,-1.338132477,-1.656862133,-2.400861309,-1.933300118,0.371095755,-0.691633076,0.094657771,0.398062283,0.000321625,3.04E-05,9.24E-07,7.93E-06,0.724634902,0.076665739,0.951476491
265058_s_at,9,41,AT1G52040,"[AT1G52030, MBP2 (MYROSINASE-BINDING PROTEIN 2)];[AT1G52040, MBP1 (MYROSINASE-BINDING PROTEIN 1)]",NA,,,,,,SUB1A_UP,0.026185672,-0.813235267,-1.044177201,-0.759598484,-0.593318978,-0.309828294,-0.256191511,0.141029929,0.941007769,0.05055098,0.009218552,0.090610659,0.168746841,0.948538229,0.763564613,0.923177757
265058_s_at,9,41,AT1G52030,"[AT1G52030, MBP2 (MYROSINASE-BINDING PROTEIN 2)];[AT1G52040, MBP1 (MYROSINASE-BINDING PROTEIN 1)]",NA,,,,,,SUB1A_UP,0.026185672,-0.813235267,-1.044177201,-0.759598484,-0.593318978,-0.309828294,-0.256191511,0.141029929,0.941007769,0.05055098,0.009218552,0.090610659,0.168746841,0.948538229,0.763564613,0.923177757
265672_at,9,41,AT2G31980,cysteine proteinase inhibitor-related,NA,,,,,,SUB1A_UP,-0.364317895,-0.863406041,-1.175891988,-1.051591211,-1.152211993,-0.011613011,-0.199798181,0.012066985,0.197878486,0.056818503,0.007123607,0.020695716,0.008616058,0.999657156,0.864364111,0.997362479
265674_at,9,41,no_match,no_match,NA,,,,,,,-2.037200024,0.373367311,0.547576163,0.235291508,0.155464227,0.280342477,0.142266674,-0.111769459,7.51E-06,0.741603541,0.454279929,0.946247405,0.931071737,0.999657156,0.939831538,0.963614214
266544_at,9,41,AT2G35300,late embryogenesis abundant group 1 domain-containing protein / LEA group 1 domain-containing protein,NA,,,,,,SUB1A_UP,0.026159276,-1.262425209,-2.528976626,-2.517427198,-3.06883995,0.412296924,-0.842705065,-0.127566401,0.972834893,0.192991971,0.002850065,0.003538075,0.000632986,0.999657156,0.5307546,0.977577189
266656_at,9,41,AT2G25900,ATCTH (Arabidopsis thaliana Cys3His zinc finger protein); transcription factor,NA,,,,,C3H,,0.147332595,-1.131407,-0.742854843,-0.056876246,0.111277205,-0.242645978,0.831884776,0.61148607,0.609412473,0.004482364,0.072141255,0.995418868,0.937936186,0.999657156,0.051391352,0.16355278
267144_at,9,41,AT2G38110,ATGPAT6/GPAT6 (GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE 6); 1-acylglycerol-3-phosphate O-acyltransferase/ acyltransferase,NA,,,,,,,0.068393133,-1.055451848,-0.371951105,-0.911763546,-0.556804552,-0.217550866,-0.073862564,-0.402404313,0.763645931,0.000394362,0.289609107,0.002444575,0.055691377,0.95646721,0.94246704,0.230039313
245277_at,10,39,AT4G15550,"IAGLU (INDOLE-3-ACETATE BETA-D-GLUCOSYLTRANSFERASE); UDP-glycosyltransferase/ transferase, transferring glycosyl groups",NA,,,,,,,-0.009792823,0.121042227,0.016877418,-0.216800219,-0.397963051,-0.721122662,-1.058965108,-1.135963131,0.972833024,0.92499123,0.995565366,0.846863743,0.268822615,0.02519591,0.00116789,0.000377287
245861_at,10,39,AT5G28300,"trihelix DNA-binding protein, putative",NA,,,,,Trihelix,SUB1A_DOWN,0.209237359,-0.217428593,-0.113662031,-0.109889683,-0.66489217,-0.558102462,-0.450563552,-1.109332601,0.250157634,0.682836667,0.894219079,0.956373818,0.016302738,0.06297151,0.171117558,0.000139593
246935_at,10,39,AT5G25350,EBF2 (EIN3-BINDING F BOX PROTEIN 2),NA,,,,,,,0.038362152,0.225439979,0.278476712,-0.278723721,0.000960753,-0.823239076,-1.327402777,-1.100755036,0.88946072,0.749326157,0.591686884,0.718705755,0.999654658,0.009773244,0.000152757,0.000644599
247023_at,10,39,AT5G67060,HEC1 (HECATE 1); transcription factor,NA,,,,,bHLH,,-0.021941799,0.989305306,1.173293466,0.318600078,0.273373477,-0.618208008,-1.288913236,-1.518127997,0.962505729,0.058450743,0.018813023,0.876604228,0.811987986,0.524691058,0.012762666,0.002297596
247474_at,10,39,AT5G62280,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G45360.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO49726.1); contains InterPro domain Protein of unknown function DUF1442 (InterPro:IPR009902),NA,,,,,,SUB1A_DOWN,0.109078389,0.506487656,0.545740727,-0.245262184,-0.310144489,-1.059438771,-1.81118861,-1.915323987,0.765952778,0.437184593,0.360894446,0.923581118,0.724447409,0.026911037,0.000261643,0.000106342
247768_at,10,39,AT5G58900,myb family transcription factor,NA,,,,,MYB,,-0.132358891,0.459308766,0.378696469,0.010022412,-0.427002898,-0.324998052,-0.774284406,-1.13069742,0.550234452,0.205027284,0.330983685,0.997123073,0.211815605,0.718680323,0.016319571,0.000372048
247871_at,10,39,AT5G57530,"xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative",NA,,,,,,,0.133242816,0.654303772,0.33657301,-0.004344023,-0.416527037,-0.280995912,-0.939643707,-1.034095959,0.640021019,0.125147183,0.5920198,0.998873791,0.396607878,0.971763986,0.019715509,0.00693302
247878_at,10,39,AT5G57760,unknown protein,NA,,,,,,SUB1A_DOWN,-1.110369576,0.049857158,0.64245782,-0.606105977,-0.227159236,-2.006892624,-2.662855759,-2.87650968,0.002288513,0.990984834,0.322369004,0.489211072,0.872998128,0.000165983,1.46E-05,4.04E-06
247914_at,10,39,AT5G57540,"xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative",NA,,,,,,,-0.301431005,0.862596919,0.647963711,0.047000438,-0.240882005,-1.013628647,-1.829225127,-1.902474363,0.470521108,0.226873301,0.432564757,0.996427014,0.891008616,0.182525208,0.003347992,0.001593669
248208_at,10,39,AT5G53980,ATHB52 (ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 52); transcription factor,NA,,,,,HB,,0.32171428,-0.042348526,0.385539195,0.120687799,-0.053200137,-1.046959526,-0.883923201,-1.485698858,0.256638349,0.990718124,0.5747399,0.982718214,0.979668658,0.016898158,0.058462362,0.000646011
248895_at,10,39,AT5G46330,FLS2 (FLAGELLIN-SENSITIVE 2); ATP binding / kinase/ protein binding / protein serine/threonine kinase/ transmembrane receptor protein serine/threonine kinase,NA,,,,,,,0.061670407,0.076194259,0.430305124,0.005334569,-0.025099464,-0.829657124,-0.900516815,-1.285061712,0.832896344,0.970264215,0.322121089,0.998636516,0.99099918,0.019867324,0.012653361,0.00033072
249467_at,10,39,AT5G39610,ANAC092/ATNAC2/ATNAC6 (Arabidopsis NAC domain containing protein 92); protein heterodimerization/ protein homodimerization/ transcription factor,NA,,,,,C,,-0.400819836,-0.342275201,0.863198005,-0.155305771,-0.025498546,-1.31668154,-1.129712109,-2.205378091,0.072371482,0.520136733,0.012506839,0.946247405,0.990940801,0.000190266,0.001718365,6.24E-07
249934_at,10,39,AT5G22410,"peroxidase, putative",NA,,,,,,,0.040529621,0.579404616,0.193674728,0.104540108,-0.202700572,-0.738446214,-1.213310722,-1.134821514,0.905633453,0.205027284,0.852525299,0.985034475,0.831640103,0.097978315,0.002793979,0.003428938
250327_at,10,39,AT5G12050,similar to unnamed protein product [Vitis vinifera] (GB:CAO45643.1),NA,,,,,,,0.079168856,0.178694293,-0.03714618,-0.838946462,-0.649567486,-0.473139426,-1.49078018,-1.085560731,0.794504778,0.885183246,0.987759258,0.035236954,0.095297817,0.508195023,0.000232758,0.003639037
250657_at,10,39,AT5G07000,sulfotransferase family protein,NA,,,,,,,-0.569662827,0.701119602,0.619376028,0.35664096,-0.192842549,-0.49145396,-0.835932602,-1.303672537,0.006353117,0.025150129,0.050908619,0.490549119,0.756938128,0.233136525,0.008426363,8.04E-05
251017_at,10,39,AT5G02760,protein phosphatase 2C family protein / PP2C family protein,NA,,,,,,SUB1A_DOWN,-0.292894717,0.648790826,0.747826429,-0.551028957,-0.467593193,-1.206499886,-2.406319669,-2.421919508,0.283148302,0.171861641,0.084689051,0.362095579,0.360352553,0.003161304,3.41E-06,1.92E-06
251144_at,10,39,AT5G01210,transferase family protein,NA,,,,,,,-0.177586892,-0.449595989,0.060033905,-0.369636338,-0.228242941,-1.187015602,-1.107055951,-1.475292447,0.477029343,0.322990827,0.976429736,0.599202511,0.751776724,0.000879945,0.002904553,0.000110119
251436_at,10,39,AT3G59900,(ARGOS); unknown protein,NA,,,,,,,-0.165569107,0.573095359,0.528269796,0.199383966,0.065449453,-0.916601478,-1.290312871,-1.379421821,0.479472184,0.122944448,0.157294545,0.897316773,0.965722743,0.006096304,0.000315005,0.000110119
251977_at,10,39,AT3G53250,auxin-responsive family protein,NA,,,,,,SUB1A_DOWN,0.094958317,0.471254036,-0.298844969,0.180574931,-0.016474949,-0.941002201,-1.231681306,-0.658632182,0.736006205,0.294644815,0.631925346,0.936719489,0.995105818,0.009362775,0.00116789,0.084483309
252238_at,10,39,AT3G49960,"peroxidase, putative",NA,,,,,,,-0.206826615,0.671976159,0.265810074,0.328294401,-0.337455299,-0.665231542,-1.0089133,-1.268496915,0.41713009,0.095187688,0.714145932,0.711373064,0.52986242,0.136026173,0.008655358,0.000742929
253207_at,10,39,AT4G34770,auxin-responsive family protein,NA,,,,,,,-0.112515364,0.913777145,0.916900911,0.121747586,0.250569614,-0.239303639,-1.031333198,-0.905634937,0.625459818,0.003768895,0.003702379,0.956804164,0.62015399,0.952730527,0.001641466,0.003584063
253613_at,10,39,AT4G30320,allergen V5/Tpx-1-related family protein,NA,,,,,,,-0.211178797,0.576569766,0.009013662,-0.120716159,-0.378331555,-0.693552012,-1.390837938,-1.080897229,0.498519263,0.296090697,0.997729626,0.983789843,0.571860883,0.257664192,0.002592261,0.014442887
254056_at,10,39,AT4G25250,invertase/pectin methylesterase inhibitor family protein,NA,,,,,,SUB1C_UP,-0.443854591,-0.26485963,-0.285098533,-0.224975943,-0.391418458,-1.291061541,-1.251177853,-1.397381465,0.028178323,0.620445344,0.551477668,0.825007716,0.271302437,6.73E-05,0.000183996,3.97E-05
254338_s_at,10,39,AT4G22080,"[AT4G22080, pectate lyase family protein];[AT4G22090, pectate lyase family protein]",NA,,,,,,,-0.199962441,0.95227187,0.616166805,0.120038979,0.023387415,-0.188061691,-1.020294582,-0.780841081,0.331815561,0.002259955,0.052779993,0.956804164,0.990222736,0.999657156,0.001559413,0.010691103
254338_s_at,10,39,AT4G22090,"[AT4G22080, pectate lyase family protein];[AT4G22090, pectate lyase family protein]",NA,,,,,,,-0.199962441,0.95227187,0.616166805,0.120038979,0.023387415,-0.188061691,-1.020294582,-0.780841081,0.331815561,0.002259955,0.052779993,0.956804164,0.990222736,0.999657156,0.001559413,0.010691103
254343_at,10,39,AT4G21990,APR3 (APS REDUCTASE 3),NA,,,,,,,0.759050925,0.385622949,-0.081683548,-0.118643932,-0.641993878,-0.571754139,-1.07602102,-1.132064468,0.002079161,0.434482839,0.960399329,0.968688013,0.072472412,0.213663237,0.003146054,0.001369125
256352_at,10,39,AT1G54970,ATPRP1 (PROLINE-RICH PROTEIN 1); structural constituent of cell wall,NA,,,,,,,0.02481974,0.465824152,0.105623469,-0.172599558,-0.438792425,-0.463542193,-1.101965903,-1.007958087,0.946811243,0.415131913,0.955252019,0.955207909,0.407739225,0.639818537,0.009676047,0.014113091
257506_at,10,39,AT1G29440,auxin-responsive family protein,NA,,,,,,,-0.215746349,0.706441956,0.086676185,-0.697928403,-0.931012376,-0.222350855,-1.626721215,-1.240039417,0.609412473,0.344849718,0.979222463,0.4625405,0.127798788,0.999657156,0.006583562,0.034425483
258765_at,10,39,AT3G10710,pectinesterase family protein,NA,,,,,,,-0.172573914,0.820775173,0.401776602,0.003140817,-0.176781972,-0.505579273,-1.323213629,-1.084137848,0.308559617,0.001578269,0.157294545,0.998706406,0.704472421,0.07213233,1.35E-05,8.04E-05
259525_at,10,39,AT1G12560,ATEXPA7 (ARABIDOPSIS THALIANA EXPANSIN A7),NA,,,,,,,-0.044954453,0.96615218,0.370606563,0.149307268,-0.137277487,-0.23822125,-1.055066162,-0.7461053,0.857150869,0.001239171,0.306242866,0.932085262,0.859156922,0.926172199,0.000654015,0.010364712
259773_at,10,39,AT1G29500,"auxin-responsive protein, putative",NA,,,,,,SUB1A_DOWN,-0.386461466,0.428150423,-0.061260451,-0.585230478,-0.792026386,-0.476059604,-1.489440505,-1.206825539,0.082487625,0.329232753,0.974001423,0.159944629,0.021509177,0.399793453,0.000115566,0.000571741
259783_at,10,39,AT1G29510,SAUR68 (SMALL AUXIN UPREGULATED 68),NA,,,,,,SUB1A_DOWN,-0.44132448,0.125546129,0.138633296,-0.41220277,-0.613059274,-0.271964195,-0.809713094,-1.023656765,0.084944993,0.948354941,0.922446729,0.594059166,0.148536702,0.983727796,0.061533243,0.009321687
259790_s_at,10,39,AT1G29430,"[AT1G29430, auxin-responsive family protein];[AT5G27780, auxin-responsive family protein]",NA,,,,,,,0.043250578,0.347540837,-0.04354527,-0.293391486,-0.680846555,-0.721029209,-1.361961532,-1.358330494,0.916368919,0.719253714,0.988703594,0.88288459,0.17739567,0.271442942,0.004874193,0.003438126
259790_s_at,10,39,AT5G27780,"[AT1G29430, auxin-responsive family protein];[AT5G27780, auxin-responsive family protein]",NA,,,,,,,0.043250578,0.347540837,-0.04354527,-0.293391486,-0.680846555,-0.721029209,-1.361961532,-1.358330494,0.916368919,0.719253714,0.988703594,0.88288459,0.17739567,0.271442942,0.004874193,0.003438126
260070_at,10,39,AT1G73830,BEE3 (BR ENHANCED EXPRESSION 3); DNA binding / transcription factor,NA,,,,,bHLH,SUB1A_DOWN,-0.386314083,-0.057463576,0.300735326,-0.073370748,0.141560923,-1.911127492,-1.927034664,-2.070301896,0.267028735,0.989820548,0.809742863,0.995820191,0.94232528,0.00034783,0.000542137,0.000175678
260783_at,10,39,AT1G06160,"ethylene-responsive factor, putative",NA,,,Up,,AP2-EREBP,,-0.006867468,1.027946223,0.906279482,0.778100277,0.424671206,-0.787908137,-1.037754083,-1.269516413,0.98189987,0.002354409,0.007190985,0.027523638,0.273369459,0.02226713,0.002851816,0.000253421
260856_at,10,39,AT1G21910,AP2 domain-containing transcription factor family protein,NA,,,,,AP2-EREBP,,-0.302026594,0.326937493,0.535522213,0.525064684,0.176739434,-1.069557473,-0.871430282,-1.428340253,0.314732446,0.734344731,0.357572871,0.490103155,0.895833568,0.021082998,0.079280011,0.001604235
261099_at,10,39,AT1G62980,ATEXPA18 (ARABIDOPSIS THALIANA EXPANSIN A18),NA,,,,,,,0.147432727,0.579117208,0.132514518,-0.021063222,-0.487501205,-0.607277241,-1.207457671,-1.227292964,0.667728223,0.317206114,0.945072342,0.996728085,0.407739225,0.441140217,0.011062559,0.007058109
263376_at,10,39,AT2G20520,FLA6,NA,,,,,,,0.069080637,0.715894237,0.441547432,-0.145328822,-0.306512675,-0.153178346,-1.014401405,-0.901238453,0.800438089,0.039059555,0.283068882,0.954371023,0.527810831,0.999657156,0.003635294,0.007228279
263836_at,10,39,AT2G40330,Bet v I allergen family protein,NA,,,,Up,,,-0.036345594,0.791209058,1.061982923,0.706574492,0.581010035,-0.524754609,-0.609389175,-1.005727497,0.918184537,0.05947273,0.008237081,0.133031275,0.178717187,0.452410727,0.218835064,0.011426473
265102_at,10,39,AT1G30870,"cationic peroxidase, putative",NA,,,,,,,-0.776330574,0.541186266,0.345834019,0.060340616,-0.307465176,-0.419058624,-0.899904274,-1.072357819,0.00191774,0.188112901,0.516468937,0.993168037,0.559896466,0.585010881,0.014948113,0.002460686
